early_ADJ,756
health_SUBST,754
mile_SUBST,754
fucking_ADJ,753
open_ADJ,753
okay_ADJ,749
until_CONJ,749
girl_SUBST,748
mummy_SUBST,748
wonder_VERB,746
staff_SUBST,744
period_SUBST,743
h_SUBST,740
half_SUBST,740
myself_PRON,735
hang_VERB,734
quarter_SUBST,734
main_ADJ,732
short_ADJ,732
result_SUBST,730
once_ADV,726
afternoon_SUBST,724
long_ADV,724
nobody_PRON,724
age_SUBST,722
ball_SUBST,719
friend_SUBST,719
save_VERB,719
once_CONJ,718
eleven_ADJ,716
tape_SUBST,714
up_PREP,710
drive_VERB,709
pass_VERB,707
south_SUBST,707
box_SUBST,706
towards_PREP,706
tonight_ADV,705
teacher_SUBST,703
fairly_ADV,702
clearly_ADV,701
special_ADJ,701
team_SUBST,700
cover_VERB,699
phone_SUBST,699
pull_VERB,698
tend_VERB,698
decision_SUBST,697
mark_SUBST,696
region_SUBST,696
project_SUBST,693
in_VERB,691
open_VERB,688
past_PREP,687
while_CONJ,686
board_SUBST,684
benefit_SUBST,679
rest_SUBST,678
support_VERB,678
fall_VERB,677
yesterday_ADV,674
class_SUBST,673
david_SUBST,673
ring_VERB,673
tax_SUBST,673
fair_ADJ,672
london_SUBST,672
almost_ADV,670
dog_SUBST,670
machine_SUBST,670
straight_ADV,670
that_ADV,670
usually_ADV,670
trouble_SUBST,669
real_ADJ,667
mother_SUBST,666
bear_VERB,665
lovely_ADJ,664
miss_VERB,662
lots_PRON,660
themselves_PRON,660
computer_SUBST,659
itself_PRON,659
no_VERB,656
cost_VERB,653
mine_PRON,653
free_ADJ,650
sixteen_ADJ,650
list_SUBST,649
comment_SUBST,647
die_VERB,646
horse_SUBST,646
bed_SUBST,645
jesus_SUBST,644
picture_SUBST,643
law_SUBST,642
product_SUBST,641
story_SUBST,641
west_SUBST,640
experience_SUBST,639
quality_SUBST,639
pretty_ADV,635
club_SUBST,634
early_ADV,633
parent_SUBST,633
station_SUBST,633
wife_SUBST,630
friday_SUBST,629
window_SUBST,628
check_VERB,627
consider_VERB,626
explain_VERB,626
saturday_SUBST,626
wish_VERB,624
eighteen_ADJ,623
various_ADJ,623
lady_SUBST,622
yep_INTERJ,622
fourteen_ADJ,620
k_SUBST,619
worth_PREP,619
bill_SUBST,618
community_SUBST,618
after_CONJ,617
holiday_SUBST,617
simply_ADV,617
education_SUBST,616
kid_SUBST,616
quid_SUBST,616
body_SUBST,614
funny_ADJ,614
industry_SUBST,614
size_SUBST,614
mrs_SUBST,613
bottom_SUBST,611
account_SUBST,610
budget_SUBST,610
function_SUBST,610
black_ADJ,609
interested_ADJ,609
social_ADJ,609
fucking_ADV,607
enough_ADJ,606
stick_VERB,606
tea_SUBST,606
ought_VERB,604
red_ADJ,603
planning_SUBST,600
actual_ADJ,598
paul_SUBST,595
normally_ADV,594
extra_ADJ,593
scheme_SUBST,593
section_SUBST,593
soon_ADV,593
father_SUBST,592
ground_SUBST,592
depend_VERB,591
love_VERB,591
both_ADV,590
state_SUBST,590
use_SUBST,589
behind_PREP,587
news_SUBST,586
receive_VERB,583
university_SUBST,582
department_SUBST,581
item_SUBST,581
bye_INTERJ,579
cup_SUBST,579
second_SUBST,578
card_SUBST,574
guy_SUBST,574
onto_PREP,574
record_SUBST,573
date_SUBST,572
colleague_SUBST,571
major_ADJ,569
management_SUBST,568
hell_SUBST,566
yorkshire_SUBST,566
simple_ADJ,564
unless_CONJ,564
opportunity_SUBST,563
available_ADJ,561
l_SUBST,560
basis_SUBST,558
process_SUBST,557
ready_ADJ,557
public_ADJ,556
sunday_SUBST,554
thirteen_ADJ,554
quick_ADJ,552
evening_SUBST,550
end_VERB,548
increase_VERB,548
sound_VERB,547
involve_VERB,545
refer_VERB,545
since_CONJ,545
begin_VERB,544
labour_ADJ,541
structure_SUBST,540
sort_VERB,538
join_VERB,537
right_SUBST,537
likely_ADJ,536
load_SUBST,536
v_SUBST,536
bank_SUBST,535
support_SUBST,535
christmas_SUBST,534
white_ADJ,534
drop_VERB,533
goal_SUBST,531
matter_VERB,531
air_SUBST,530
everyone_PRON,530
possibly_ADV,529
set_SUBST,529
single_ADJ,529
church_SUBST,528
lead_VERB,528
monday_SUBST,528
y_SUBST,528
income_SUBST,527
pension_SUBST,527
rule_SUBST,526
detail_SUBST,525
society_SUBST,525
push_VERB,522
bus_SUBST,521
lord_SUBST,521
strong_ADJ,521
dear_INTERJ,520
poor_ADJ,520
anyone_PRON,519
raise_VERB,519
value_SUBST,519
continue_VERB,518
secretary_SUBST,518
offer_VERB,515
bag_SUBST,514
deal_SUBST,514
food_SUBST,514
go_SUBST,514
catch_VERB,513
court_SUBST,513
space_SUBST,512
east_SUBST,511
however_ADV,510
greater_SUBST,508
hit_VERB,508
degree_SUBST,505
contract_SUBST,504
nil_PRON,504
cheap_ADJ,503
corner_SUBST,502
manage_VERB,502
nearly_ADV,501
eye_SUBST,500
further/far_ADV,500
supposed_ADJ,500
base_VERB,499
field_SUBST,499
colour_SUBST,497
subject_SUBST,496
tree_SUBST,496
instead_ADV,495
radio_SUBST,495
note_SUBST,494
fill_VERB,493
throw_VERB,493
control_SUBST,492
reckon_VERB,492
brother_SUBST,491
per_PREP,490
close_ADJ,487
discuss_VERB,487
future_SUBST,486
doctor_SUBST,485
grow_VERB,484
include_VERB,484
statement_SUBST,483
oxford_SUBST,482
condition_SUBST,481
conference_SUBST,481
normal_ADJ,476
charge_SUBST,474
develop_VERB,474
along_PREP,473
face_SUBST,473
file_SUBST,473
